Unnamed: 0,title,release_year,locations,director,writer,imdb_rating,genres,type,release_decade,longitude,latitude,min_distance_to_tourist_spot,is_tourist_spot,location_cluster,search_key
1531.0,Surface (Season 1),2022.0,Palace of Fine Arts,"Sam Miller, Kevin Rodney Sullivan, Jennifer Morrison, Tucker Gates","Veronica West, Erica L. Anderson,Tony Saltzman, Glenise Mullins, Leigh Ann Biety, Dan Lee West, Leigh Ann Biety & Raven Jackson, Martín Zimmerman",6.4,Drama  Mystery  Thriller,tv series,2020.0,-122.44899,37.80288,76.9083818293177,1,42.0,"surface (season 1) 2022.0 palace of fine arts sam miller, kevin rodney sullivan, jennifer morrison, tucker gates veronica west, erica l. anderson,tony saltzman, glenise mullins, leigh ann biety, dan lee west, leigh ann biety & raven jackson, martín zimmerman drama  mystery  thriller 2020.0"
1436.0,Super Pumped: The Battle for Uber (Season 1),2022.0,Arkansas St. midblock between Mariposa & 17th St.,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",7.3,Biography  Drama,tv series,2020.0,-122.398276628,37.760568861,1332.5653665894451,0,81.0,"super pumped: the battle for uber (season 1) 2022.0 arkansas st. midblock between mariposa & 17th st. allen coulter, daniel gray longino, john dahl, zetna fuentes brian koppelman & david levien, sarah acosta, stephen schiff, emily hornsby, safie m. dirie, beth schacter biography  drama 2020.0"
1768.0,Super Pumped: The Battle for Uber (Season 1),2022.0,Larkin Street at Hayes,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",7.3,Biography  Drama,tv series,2020.0,-122.416419984,37.777739981,300.2007465281925,1,17.0,"super pumped: the battle for uber (season 1) 2022.0 larkin street at hayes allen coulter, daniel gray longino, john dahl, zetna fuentes brian koppelman & david levien, sarah acosta, stephen schiff, emily hornsby, safie m. dirie, beth schacter biography  drama 2020.0"
293.0,Super Pumped: The Battle for Uber (Season 1),2022.0,Market Street at Union Plaza,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",7.3,Biography  Drama,tv series,2020.0,-122.40001657,37.79039257,289.6519454766873,1,101.0,"super pumped: the battle for uber (season 1) 2022.0 market street at union plaza allen coulter, daniel gray longino, john dahl, zetna fuentes brian koppelman & david levien, sarah acosta, stephen schiff, emily hornsby, safie m. dirie, beth schacter biography  drama 2020.0"
1052.0,Super Pumped: The Battle for Uber (Season 1),2022.0,"650 Howard Street at New Montgomery, Gold Club","Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",7.3,Biography  Drama,tv series,2020.0,-122.398989984,37.786219994,446.702418198437,1,70.0,"super pumped: the battle for uber (season 1) 2022.0 650 howard street at new montgomery, gold club allen coulter, daniel gray longino, john dahl, zetna fuentes brian koppelman & david levien, sarah acosta, stephen schiff, emily hornsby, safie m. dirie, beth schacter biography  drama 2020.0"
1961.0,Super Pumped: The Battle for Uber (Season 1),2022.0,Missouri & 18th Street,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",7.3,Biography  Drama,tv series,2020.0,-122.396529979,37.76258001,1067.7523147961188,0,79.0,"super pumped: the battle for uber (season 1) 2022.0 missouri & 18th street allen coulter, daniel gray longino, john dahl, zetna fuentes brian koppelman & david levien, sarah acosta, stephen schiff, emily hornsby, safie m. dirie, beth schacter biography  drama 2020.0"
226.0,Super Pumped: The Battle for Uber (Season 1),2022.0,SF City Hall Carlton B. Goodlett Place Street Steps,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",7.3,Biography  Drama,tv series,2020.0,-122.41923,37.77928,1.1099230396407738,1,17.0,"super pumped: the battle for uber (season 1) 2022.0 sf city hall carlton b. goodlett place street steps allen coulter, daniel gray longino, john dahl, zetna fuentes brian koppelman & david levien, sarah acosta, stephen schiff, emily hornsby, safie m. dirie, beth schacter biography  drama 2020.0"
1164.0,Super Pumped: The Battle for Uber (Season 1),2022.0,Main Street between Harrison and Howard,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",7.3,Biography  Drama,tv series,2020.0,-122.393400009,37.790619991,240.8381390842727,1,86.0,"super pumped: the battle for uber (season 1) 2022.0 main street between harrison and howard allen coulter, daniel gray longino, john dahl, zetna fuentes brian koppelman & david levien, sarah acosta, stephen schiff, emily hornsby, safie m. dirie, beth schacter biography  drama 2020.0"
424.0,Super Pumped: The Battle for Uber (Season 1),2022.0,Harrison Street between Spear and Embarcadero,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",7.3,Biography  Drama,tv series,2020.0,-122.3881665,37.787989237,474.035441076588,1,90.0,"super pumped: the battle for uber (season 1) 2022.0 harrison street between spear and embarcadero allen coulter, daniel gray longino, john dahl, zetna fuentes brian koppelman & david levien, sarah acosta, stephen schiff, emily hornsby, safie m. dirie, beth schacter biography  drama 2020.0"
121.0,Super Pumped: The Battle for Uber (Season 1),2022.0,Alameda St. between Vermont St. & San Bruno Ave.,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",7.3,Biography  Drama,tv series,2020.0,-122.405759963,37.768499981,1613.2581775380615,0,94.0,"super pumped: the battle for uber (season 1) 2022.0 alameda st. between vermont st. & san bruno ave. allen coulter, daniel gray longino, john dahl, zetna fuentes brian koppelman & david levien, sarah acosta, stephen schiff, emily hornsby, safie m. dirie, beth schacter biography  drama 2020.0"
539.0,Super Pumped: The Battle for Uber (Season 1),2022.0,Hyde Street at Union Plaza,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",7.3,Biography  Drama,tv series,2020.0,-122.419049974,37.7992,325.7329492968073,1,51.0,"super pumped: the battle for uber (season 1) 2022.0 hyde street at union plaza allen coulter, daniel gray longino, john dahl, zetna fuentes brian koppelman & david levien, sarah acosta, stephen schiff, emily hornsby, safie m. dirie, beth schacter biography  drama 2020.0"
1684.0,Super Pumped: The Battle for Uber (Season 1),2022.0,"181 3rd Street at Howard, W Hotel","Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",7.3,Biography  Drama,tv series,2020.0,-122.400499984,37.785009983,628.338996229731,1,70.0,"super pumped: the battle for uber (season 1) 2022.0 181 3rd street at howard, w hotel allen coulter, daniel gray longino, john dahl, zetna fuentes brian koppelman & david levien, sarah acosta, stephen schiff, emily hornsby, safie m. dirie, beth schacter biography  drama 2020.0"
1542.0,Super Pumped: The Battle for Uber (Season 1),2022.0,California Street at Sansome Street,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",7.3,Biography  Drama,tv series,2020.0,-122.401140026,37.793099986,278.0598705301015,1,101.0,"super pumped: the battle for uber (season 1) 2022.0 california street at sansome street allen coulter, daniel gray longino, john dahl, zetna fuentes brian koppelman & david levien, sarah acosta, stephen schiff, emily hornsby, safie m. dirie, beth schacter biography  drama 2020.0"
606.0,Super Pumped: The Battle for Uber (Season 1),2022.0,Grant Avenue between O'Farrell to Geary,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",7.3,Biography  Drama,tv series,2020.0,-122.40897647,37.807655454,240.58653589818437,1,46.0,"super pumped: the battle for uber (season 1) 2022.0 grant avenue between o'farrell to geary allen coulter, daniel gray longino, john dahl, zetna fuentes brian koppelman & david levien, sarah acosta, stephen schiff, emily hornsby, safie m. dirie, beth schacter biography  drama 2020.0"
885.0,Super Pumped: The Battle for Uber (Season 1),2022.0,Texas Street at 19th Street,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",7.3,Biography  Drama,tv series,2020.0,-122.395449971,37.761369998,1097.8416088292038,0,81.0,"super pumped: the battle for uber (season 1) 2022.0 texas street at 19th street allen coulter, daniel gray longino, john dahl, zetna fuentes brian koppelman & david levien, sarah acosta, stephen schiff, emily hornsby, safie m. dirie, beth schacter biography  drama 2020.0"
1042.0,Nash Bridges,2022.0,"Pier 7, San Francisco",Greg Beeman,"Carlton Cuse, Bill Chais",6.8,Action  Crime  Drama  Mystery  Thriller,movie,2020.0,-122.397409995,37.799364998,377.31874612856416,1,67.0,"nash bridges 2022.0 pier 7, san francisco greg beeman carlton cuse, bill chais action  crime  drama  mystery  thriller 2020.0"
1300.0,My Big Fat Chinese Christmas,2022.0,Pier 7 San Francisco,Jennifer Liao,"Blaine Chiappetta ,Marguerite Henry, Justine Wentzell-Chang",6.6,Comedy  Drama  Romance,movie,2020.0,-122.397409995,37.799364998,377.31874612856416,1,67.0,"my big fat chinese christmas 2022.0 pier 7 san francisco jennifer liao blaine chiappetta ,marguerite henry, justine wentzell-chang comedy  drama  romance 2020.0"
1843.0,My Big Fat Chinese Christmas,2022.0,Pier 15 San Francisco,Jennifer Liao,"Blaine Chiappetta ,Marguerite Henry, Justine Wentzell-Chang",6.6,Comedy  Drama  Romance,movie,2020.0,-122.398849964,37.801070003,383.6706255571058,1,47.0,"my big fat chinese christmas 2022.0 pier 15 san francisco jennifer liao blaine chiappetta ,marguerite henry, justine wentzell-chang comedy  drama  romance 2020.0"
346.0,My Big Fat Chinese Christmas,2022.0,Hyde Street between Filbert and Chestnut,Jennifer Liao,"Blaine Chiappetta ,Marguerite Henry, Justine Wentzell-Chang",6.6,Comedy  Drama  Romance,movie,2020.0,-122.419829994,37.802929989,96.88269495005967,1,29.0,"my big fat chinese christmas 2022.0 hyde street between filbert and chestnut jennifer liao blaine chiappetta ,marguerite henry, justine wentzell-chang comedy  drama  romance 2020.0"
243.0,My Big Fat Chinese Christmas,2022.0,Mason Street between California and Pine,Jennifer Liao,"Blaine Chiappetta ,Marguerite Henry, Justine Wentzell-Chang",6.6,Comedy  Drama  Romance,movie,2020.0,-122.4109353,37.7912859,119.75712256402153,1,36.0,"my big fat chinese christmas 2022.0 mason street between california and pine jennifer liao blaine chiappetta ,marguerite henry, justine wentzell-chang comedy  drama  romance 2020.0"
1703.0,My Big Fat Chinese Christmas,2022.0,Grant Avenue between Sacramento and California,Jennifer Liao,"Blaine Chiappetta ,Marguerite Henry, Justine Wentzell-Chang",6.6,Comedy  Drama  Romance,movie,2020.0,-122.405889967,37.792459986,211.77811409870196,1,11.0,"my big fat chinese christmas 2022.0 grant avenue between sacramento and california jennifer liao blaine chiappetta ,marguerite henry, justine wentzell-chang comedy  drama  romance 2020.0"
704.0,My Big Fat Chinese Christmas,2022.0,Grant Avenue between Clay and California,Jennifer Liao,"Blaine Chiappetta ,Marguerite Henry, Justine Wentzell-Chang",6.6,Comedy  Drama  Romance,movie,2020.0,-122.405889967,37.792459986,211.77811409870196,1,11.0,"my big fat chinese christmas 2022.0 grant avenue between clay and california jennifer liao blaine chiappetta ,marguerite henry, justine wentzell-chang comedy  drama  romance 2020.0"
1551.0,My Big Fat Chinese Christmas,2022.0,Montgomery Street between Clay and California,Jennifer Liao,"Blaine Chiappetta ,Marguerite Henry, Justine Wentzell-Chang",6.6,Comedy  Drama  Romance,movie,2020.0,-122.402769971,37.79289002,249.37532577065952,1,101.0,"my big fat chinese christmas 2022.0 montgomery street between clay and california jennifer liao blaine chiappetta ,marguerite henry, justine wentzell-chang comedy  drama  romance 2020.0"
153.0,Venom: Let There Be Carnage,2021.0,238 Columbus,Andy Serkis,Kelly Marcel,5.9,Action  Sci-Fi  Thriller,movie,2020.0,-122.40588278,37.7974432,361.7085573662525,1,58.0,venom: let there be carnage 2021.0 238 columbus andy serkis kelly marcel action  sci-fi  thriller 2020.0
567.0,Venom: Let There Be Carnage,2021.0,Antonio Street,Andy Serkis,Kelly Marcel,5.9,Action  Sci-Fi  Thriller,movie,2020.0,-122.413369977,37.785255007,523.8610106769859,1,62.0,venom: let there be carnage 2021.0 antonio street andy serkis kelly marcel action  sci-fi  thriller 2020.0
1555.0,Venom: Let There Be Carnage,2021.0,Montgomery and Green,Andy Serkis,Kelly Marcel,5.9,Action  Sci-Fi  Thriller,movie,2020.0,-122.404239989,37.800109981,254.15148262709513,1,48.0,venom: let there be carnage 2021.0 montgomery and green andy serkis kelly marcel action  sci-fi  thriller 2020.0
1532.0,Venom: Let There Be Carnage,2021.0,"Grace Cathedral Church, 1100 California Street",Andy Serkis,Kelly Marcel,5.9,Action  Sci-Fi  Thriller,movie,2020.0,-122.41347,37.79183,178.2635906244044,1,36.0,"venom: let there be carnage 2021.0 grace cathedral church, 1100 california street andy serkis kelly marcel action  sci-fi  thriller 2020.0"
1501.0,Venom: Let There Be Carnage,2021.0,6th Street and Jessie Street,Andy Serkis,Kelly Marcel,5.9,Action  Sci-Fi  Thriller,movie,2020.0,-122.409210039,37.781399981,651.2200880230262,1,66.0,venom: let there be carnage 2021.0 6th street and jessie street andy serkis kelly marcel action  sci-fi  thriller 2020.0
550.0,Venom: Let There Be Carnage,2021.0,Palace of Fine Arts,Andy Serkis,Kelly Marcel,5.9,Action  Sci-Fi  Thriller,movie,2020.0,-122.44899,37.80288,76.9083818293177,1,42.0,venom: let there be carnage 2021.0 palace of fine arts andy serkis kelly marcel action  sci-fi  thriller 2020.0
867.0,Venom: Let There Be Carnage,2021.0,Coit Tower,Andy Serkis,Kelly Marcel,5.9,Action  Sci-Fi  Thriller,movie,2020.0,-122.40584,37.80237,10.02809235570649,1,41.0,venom: let there be carnage 2021.0 coit tower andy serkis kelly marcel action  sci-fi  thriller 2020.0
1725.0,Venom: Let There Be Carnage,2021.0,O'Farrell between Leavenworth and Jones,Andy Serkis,Kelly Marcel,5.9,Action  Sci-Fi  Thriller,movie,2020.0,-122.441832107,37.782135914,1051.754352132129,0,104.0,venom: let there be carnage 2021.0 o'farrell between leavenworth and jones andy serkis kelly marcel action  sci-fi  thriller 2020.0
127.0,Venom: Let There Be Carnage,2021.0,Sutter Stockton Garage,Andy Serkis,Kelly Marcel,5.9,Action  Sci-Fi  Thriller,movie,2020.0,-122.40648,37.79044,82.3097793220338,1,11.0,venom: let there be carnage 2021.0 sutter stockton garage andy serkis kelly marcel action  sci-fi  thriller 2020.0
1981.0,Venom: Let There Be Carnage,2021.0,Beach and Larkin,Andy Serkis,Kelly Marcel,5.9,Action  Sci-Fi  Thriller,movie,2020.0,-122.42216997,37.806439995,88.44804395157104,1,19.0,venom: let there be carnage 2021.0 beach and larkin andy serkis kelly marcel action  sci-fi  thriller 2020.0
1877.0,Venom: Let There Be Carnage,2021.0,Mariposa and DeHaro,Andy Serkis,Kelly Marcel,5.9,Action  Sci-Fi  Thriller,movie,2020.0,-122.401459963,37.763580013,1370.5057617061648,0,107.0,venom: let there be carnage 2021.0 mariposa and deharo andy serkis kelly marcel action  sci-fi  thriller 2020.0
1452.0,The Matrix Resurrections,2021.0,425 California,Lana Wachowski,"Lana Wachowski, David Mitchell, Aleksander Hemon",5.6,Action  Sci-Fi,movie,2020.0,-122.401359967,37.792795011,296.2759479827198,1,101.0,"the matrix resurrections 2021.0 425 california lana wachowski lana wachowski, david mitchell, aleksander hemon action  sci-fi 2020.0"
1568.0,The Matrix Resurrections,2021.0,Harry Bridges Plaza and Embarcadero,Lana Wachowski,"Lana Wachowski, David Mitchell, Aleksander Hemon",5.6,Action  Sci-Fi,movie,2020.0,-122.410722671,37.808306105,164.52520469074494,1,40.0,"the matrix resurrections 2021.0 harry bridges plaza and embarcadero lana wachowski lana wachowski, david mitchell, aleksander hemon action  sci-fi 2020.0"
1389.0,The Matrix Resurrections,2021.0,"House of Nanking, 919 Kearny",Lana Wachowski,"Lana Wachowski, David Mitchell, Aleksander Hemon",5.6,Action  Sci-Fi,movie,2020.0,-122.405407,37.796479,260.26136010740606,1,11.0,"the matrix resurrections 2021.0 house of nanking, 919 kearny lana wachowski lana wachowski, david mitchell, aleksander hemon action  sci-fi 2020.0"
